,comment_text,true_labels,pred_labels
3215,lin qian zheng pingqing two people wanted kill many year fell love . lot ups down finally married . expect get reborn together day wedding . back year feud intense . friend around also saw enemy . friend relative . ermm awkward,"['Comedy', 'Romance', 'School Life']","['Drama', 'Romance']"
3216,gian carlo bourbon del monte young member mafia better known nickname lucky dog due incredibly good luck . despite knowing escape little effort gian decides take break fast furious lifestyle held maximum security prison . four young mafia captain captured brought prison bos syndicate make certain request gian,['Action'],['Action']
3217,lipton join second kukulcan corp . longs ride kukulcan sky fellow kukulcan airman unifying soldier slightly lecherous behavior youthful story . kukulcan corp male society lipton learns soldier bunk tsubasa chino actually woman . flying fantasy love comedy could actually become romance manga,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Shounen']","['Comedy', 'Romance']"
3218,lake hatsukako created meteor fell hold num year old truth . city memory sleep inside lake . city meteorite hit rained num day fill create lake hatsukako . aoko run mobile cafe bank lake lived submerged city recollection anything meteorite hit . dive lake searching memory . meet lot people high schooler came break someone police officer returning num year insurance investigator doubt meteorite fell . word helped come closer childhood . powerful quiet tale remembrance like warm ring water gently rippling across,"['Drama', 'Sci Fi']",['Drama']
3219,magic product neither legend fairy tale instead become technology reality since time unknown people . supernatural power became technology systematized magic magic became technical skill . supernatural power user became magic technician . magic technician short magician nurtured magic high school university . story tatsuya defective elder brother low achiever . miyuki perfect flawless younger sister high achiever . sibling entered magic high school stage daily turbulence unveiled,"['Romance', 'Shounen', 'Supernatural']","['Action', 'Comedy', 'School Life']"
3220,plane crash amazon . board bos ranmyo company wife child hiroki . num year later search party led hiroki grandfather amazon find daughter husband changed well hiroki become warrior revenge,"['Action', 'Sci Fi', 'Shounen']",['Action']
3221,future advertisement infiltrated fashion young people earn lucrative amount money becoming affiliate . affiliate people wear device attached clothing advertise product . however crime related advertising trend increased . law persona program teamed reisen former agency employee investigate crime . odd couple team law reisen dive tech world commercialism murder,"['Action', 'Sci Fi']","['Action', 'Sci Fi']"
3222,mihai weepy old killer former hitman trying live quiet life haunted death victim lover . badou gun smoker chain smoking information broker hired gun whose reckless hide serious intent . naoto blade maiden preternaturally skilled swordswoman single desire revenge assassin cut family . heine stray dog cipher metal collar bolted neck disturbing talent mayhem childhood sacrificed thing known kerberos . driven ghost dead alive desire truth struggling solve secret past surviving dangerous present gun sword courage luck,"['Action', 'Drama', 'Sci Fi']","['Action', 'Drama']"
3223,continent ruled chaos lord power holy seal calm chaos protect people . however anyone realizes ruler cast aside creed purifying chaos instead start fight others holy seal gain dominion one another . shiruuka isolated mage scorn lord abandoning creed wandering knight named theo journey train one day liberate hometown make everlasting oath work together reform continent dominated war chaos,"['Action', 'Adventure', 'Drama', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
3224,luo hua found dan blossom tree baby taken man joined family . man wife regard husband child wedlock curse made beautiful flower garden die luo hua life life suffering assumption friend stepbrother qing . teenager luo hua taken servant gui household repay family debt gui family find among much conflict assigned deliver young master clothes meal gui madam scheme,"['Drama', 'Fantasy', 'Shoujo']","['Drama', 'Romance']"
3225,late num china xiaoyi high school student take interest mark prefers play video game friend nicknamed peanut . one day chosen teacher become class representative yao zhetian cute girl . experience first love disappointment,"['Drama', 'Romance']","['Comedy', 'Romance', 'School Life']"
3226,actually sleeping together memory memory sleeping together even though actually . deed memory . choose one one want,"['Romance', 'Supernatural']","['Romance', 'Yaoi']"
3227,kingdom midland mercenary named gut wanders land preferring life conflict life peace . despite odds never favor unstoppable force overcomes every opponent wielding massive sword larger . one day griffith mysterious leader mercenary group band hawk witness warrior battle prowess invite wandering swordsman join squadron . rejecting offer gut challenge griffith duel much former surprise subsequently defeated forced join . gut must fight alongside griffith crew help midland defeat empire chuder . however griffith seems harbor ulterior motif desiring something much larger settling war,"['Action', 'Adventure', 'Fantasy', 'Supernatural']","['Action', 'Adventure', 'Fantasy']"
3228,student council trying gather vote announced willing help thing big small school set unlost sheep enquiry committee student welcome share trouble get solved . however request exactly simple hard deal . one student council member stumbled upon girl show great dislike towards bearing great wisdom solve case,['School Life'],[]
3229,yoshikawa taiki komiya kazuyuki sex almost every week neither lover friend . started drunken escapade back university get together scaled something bigger either could imagined . though wished kazuyuki felt hope something deeper two taiki straight ruler . someone like kazuyuki knew sexual orientation generally accepted society planned give stop whatever sexual relationship taiki . taiki say,"['Drama', 'Romance', 'School Life', 'Yaoi']","['Drama', 'Yaoi']"
3230,hero finally reached center universe standing way restoring galactic energy terrible golga monster . lead satan golga anything prevent brave space knight reaching goal . even new improved power cogo help comrade hakka jogo defeat fearsome foe save universe evil,['Sci Fi'],"['Action', 'Adventure', 'Sci Fi']"
3231,every day full fun . something missing . life would amazing little sister . little sister . musing little sister lover novelist itsuki hashima writes work featuring little sister . around gather number unique people genius author pervert nayuta female college student miyako illustrator puriketsu brutish tax accountant ashley . hold worry live peaceful daily life writing novel playing video game drinking alcohol filing tax return,"['Comedy', 'Romance']",['Comedy']
3232,yuri kugimiya high school student suddenly transported another world . soon arrived got lost dungeon helped troop adventurer . discovers something eye god one strongest skill world allows instinctively analyze evaluate element . yuri intend use power fight . want quiet life far conflict take big decision use power become kitchen ace,['Fantasy'],"['Action', 'Adventure', 'Fantasy']"
3233,betrayal lover sends chica despair result attempt end life . saved man called antonio help nurse back health . chica decides swears become bullfighter . becoming one able die front lover . little chica know difficult road lie ahead trouble must face follow path matador,['Drama'],['Romance']
3234,num year old doctor chikayuki shinra suddenly find aged transported fenewald medieval world magic animal shifting beastmen . captured bandit sold slavery chika curse placed spends next year suffering extreme abuse . salvation come unexpectedly one day rescued gail bear shifter crippled leg douglas lion shifter missing arm . wounded warrior lovingly nurse battered chika back health life finally begin feel hopeful three men find joy soon becomes tender three way marriage . chika want put medical knowledge use helping people new world including men love still,"['Fantasy', 'Yaoi']","['Drama', 'Fantasy', 'Romance', 'Yaoi']"
3235,living entire childhood hospital never easy arashi ryusei born weak body choice experienced living outside confines hospital . however dad karate master physically mentally pushing ryusei beyond breaking point . realizes later give ryusei confidence strong . age num healthy enough get hospital bed real world school . although superhuman reflex innocence everything personality gift curse,"['Action', 'Shounen']","['Action', 'Comedy']"
3236,three friend kotori yuuto rin trapped school principle halfheartedly summons horde demon . demon make pact student exchange possessing . student wished good looking longer leg yuuto manages stave possessed student body rin overpowers weak demon possessing . yuuto make pact demon return school normal happen school student possessed demon,"['Comedy', 'School Life', 'Supernatural']","['Action', 'Fantasy', 'School Life', 'Supernatural']"
3237,tachibana sousuke handsome honour student run spot bad luck one day loses glass wallet top almost miss lunch blundering half blind . guy bump cafeteria help since tachibana see clearly kid run ask name forced inquire classmate name saviour kijima . thinking kind cute blond another class tachibana begin write boy erotic letter leave shoe locker . misunderstanding kanji reading result instead slipping increasingly lewd missive locker belonging school cursed black cat kijima subaru,"['Comedy', 'Romance', 'School Life', 'Yaoi']","['School Life', 'Yaoi']"
3238,one day yoshino pick handsome guy end house garden . guy identity unknown filled riddle . asks place stay shocking say teach everything fun,"['Romance', 'School Life', 'Shoujo']","['Comedy', 'Romance', 'Shoujo']"
3239,chess werewolf large build timid shy demeanor rawin vampire seems cold hearted actually passionate . first met two excessively . attracted ended sex day . past present relationship werewolf vampire ill fated . chess rawin unusual love story end,"['Supernatural', 'Yaoi']","['Romance', 'Supernatural', 'Yaoi']"
3240,squabble commenced petty thug running osaka pachinko parlor asked turn music . haw . haw . num year old shoichi bakune young ground goombah face glass . fifteen yakuza boy came bakune apartment blown sky high booby trap . scrap scorched tattooed flesh still raining bakune pay little visit head local family smashing skull bat photographing ded . remains bakune seize control anchorman desk nhk evening news boast rampage . first twenty page,"['Action', 'Comedy']",['Action']
3241,ikuya magasa freshman high school dream particular interest let day pas . way home one day friend kaze amaba make shocking confession . truth tengu . amaba longed live world human order remain invite ikuya start band . ikuya normal day started become abnormal,"['Comedy', 'School Life', 'Shounen', 'Supernatural']",['Drama']
3242,hamburger grow ground like four leaf clover mountain range carved ice cream warm serving mac cheese stew deep within stomach volcano fill landscape . world delectable natural wonder reached prime age exploration gourmet age . citizen chef alike aspire taste prepare finest dish adventurer called gourmet hunter seek delicious rare ingredient . possessing unique set skill wild passionate gourmet hunter toriko infamous discovering num known ingredient . together friend komatsu highly skilled chef working five star hotel toriko strives complete full course menu,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']","['Adventure', 'Comedy', 'Shounen']"
3243,takunomi . follows story michiru amatsuki num year old woman moved tokyo change job . life apartment num stella house haruno female boarding house . meet woman different age job personality . something common though love good food drink,"['Comedy', 'Shounen']",['Comedy']
3244,executive businessman tatsuomi way home nearby payphone begin ring . thinking strange walk next phone booth begin ring well impossible . frightened take receiver man voice end announces . let begin game . please masturbate booth . huh . hell . important document taken hostage choice say . one perverted order follows another shiver run back . end even work,['Yaoi'],['Yaoi']
3245,two young woman start freshman year university . one would never assume two anything common meet chance room belonging university mountaineering club . climbing may tough two never done sport member small dedicated club determined keep freshman around club disbanded low membership,['Adventure'],[]
3246,story set okinawa isolated island iwado seen growing movement advocating return autonomous government . fukai num year old boy missing father life island old doctor named toshio enter middle school . mother taken away decade ago unknown individual . naru arata num year old childhood friend story heroine life father older sister grandmother . yuta power awakened within due incident young . mysterious entity called secret suddenly appears launch attack scub coral lifeform island . launch certain military called nirvash aboard japanese military transport,"['Action', 'Adventure', 'Drama']",['Action']
3247,justice necessary prove evil batman symbol justice turn baby unexpected accident word batman indispensable eternal villain joker . joker raise baby batman superhero justice show fragility justice prove evil . comic official villainy childcare comedy,[],['Comedy']
3248,shogo ban chef ristorante legare . yokohama branch trattoria baccanale used work entrusted responsibility head pasta section . rejoin ban struggle meet expectation work develop personal relationship,['Drama'],[]
3249,story follows elk boy blessed spirit fire . elk child village destroyed dark force seek plunge humanity chaos releasing great darkness sealed within ark spirit . elk along arc chosen hero spirit brave crew silver noah fight hope mankind,"['Adventure', 'Fantasy']","['Action', 'Adventure']"
3250,story man steal others luck touching bare hand . take luck away bad men horrible thing make death look like coincidence . luck use,"['Action', 'Shounen', 'Supernatural']","['Drama', 'Supernatural']"
3251,yukari finally saw true face senpai crush great . come japanese sweet shop buy sweet also find nicer side . cherishing alone time start fall true self . happen girl also find nice side,"['Romance', 'School Life', 'Shoujo']","['Romance', 'School Life', 'Shoujo']"
3252,know way story . valiant prince perilous journey kill ferocious dragon rescue captive princess earns family honor . time prince princess . fairytale world queen rule magic power princess amaltea sent biggest quest life rescue prince need fulfill duty princess . spoiled prejudiced sheltered world large amaltea reluctantly set journey find lad distress find willing join,"['Adventure', 'Fantasy']","['Adventure', 'Fantasy']"
3253,due father disappearance itsuki iba take family business astral rental magica magician dispatch service . rental magica company employ magician supernatural being order hire need magical assistance . tough commanding reliable one problem coward . personality also help connect employee face threaten family business latter supernaturally powerful quite dangerous,"['Action', 'Comedy', 'Fantasy', 'Shounen', 'Supernatural']","['Fantasy', 'Supernatural']"
3254,though bit strange three people ended meeting . one look younger age able see supernatural . another possessed yamanko refers yama mountain child . possessed due bloodline due possession superhuman ability call upon . finally awkward person enjoys writing poem . coincidentally three also classmate,"['Comedy', 'School Life', 'Supernatural']",['Supernatural']
3255,kimito kagurazaka extraordinarily average . average grade average ability average look average love life nonexistent . one day abducted mysterious organization forced enroll super secret super elite academy richest classiest elitest elite young lady . turn kimito chosen commoner sample better help isolated girl cope entering normal society . catch kimito allowed show romantic sexual interest girl lest face gruesome repercussion . commoner enter secret world high society,"['Comedy', 'Romance', 'School Life']","['Action', 'Comedy', 'Romance', 'School Life']"
3256,thousand year ago evil arago threatened conquer humanity plan fell short mystical holy warrior succeeded sending back netherworld . order prevent return evil lord man separated arago indestructible armor scattered piece . century later five young friend receive magical samurai armor become gifted special weapon ability . task stopping arago minion unleashing chaos world rest hand . young warrior able thwart diabolical plan revenge succumb evil desire brought armor,['Action'],"['Action', 'Adventure', 'Fantasy']"
3257,noir stardia lesser son even lesser noble lost job . without penny name decides enroll hero academy improve career prospect . need get lot stronger pas entrance exam . noir seek hidden dungeon legendary labyrinth filled strange beast rare item train powerful enough change fate,"['Action', 'Adventure', 'Fantasy', 'Romance']","['Action', 'Adventure', 'Fantasy']"
3258,takemiya working secretary young president iwase . iwase amazing guy huge gap . compared gorgeous look capability airhead honest side totally cute . younger dog takemiya madly love president always get led around . dog suddenly return favor clumsily saying president want hold,"['Comedy', 'Drama', 'Romance', 'Yaoi']",['Yaoi']
3259,rumor tell zephyrus beautiful intoxicating woman life small island south pacific . known seduce meet everyone visit leaf alive . world war two soldier become captivated zephyrus present send one son investigate recent appearance . zephyrus aged day since twenty year ago plan world,['Sci Fi'],['Romance']
3260,yuta hibiki awakens amnesia ability see thing others can not . first encounter gridman reflection friend rikka takarada computer tell remember calling yuta understand mean . later distance see extremely large monster move . yuta get school two sighting make sense monster attack hero yuta saw computer screen pull within computer transforms yuta giant hero named gridman,['Action'],"['Action', 'Fantasy']"
3261,name joo gong . name parent gave meant protagonist world . anyone predict constantly teased due name . kindergarten elementary school middle school high school . went university planned would probably laughed well . one point really hated name . anymore . think slightly differently . maybe named joo gong type foreshadowing,"['Action', 'Fantasy']","['Comedy', 'Fantasy', 'Romance']"
3262,story begin hanahi sixth grade girl neither adult child . deal issue accidentally witnessing homeroom teacher kissing worrying experiencing physiological change friend . manga depicts num year old girl innocent worry first love,"['Romance', 'Shoujo']","['Comedy', 'Romance', 'School Life']"
3263,every campus prowl fox . seen right . gorgeous girl look innocent use every trick book snare prey . might even one sitting next right indulge fantasy tantalizing tale featuring cunning hotties ever set eye,['School Life'],['Romance']
3264,miraculous fateful first encounter . trance takashiro tsuda gazed artwork shared title work created . title color artist sakae fujiwara . coincidence driving force led men inevitably meet bond artist share,"['Drama', 'Romance', 'School Life', 'Yaoi']","['Drama', 'Yaoi']"
3265,hamanishi average elementary school soccer team . team record impressive seems bunch diamond rough . soushi super fast roku great leader newest addition girl akira seems great aspect sport . akira demonstrates skill field team seems accept even stubborn soushi . boy boy,['Shounen'],"['Comedy', 'Shounen']"
3266,gruff loner office worker dream part team take order eccentric leader . given odd task dirtying laundry stealing pudding opposing team . initially annoyed older guy begin enjoy dream adorable high school boy team worm way heart . turn others people exist real life share dream gut meet cute boy person,"['Adventure', 'Comedy', 'Fantasy', 'Sci Fi']","['Romance', 'Yaoi']"
3267,unprecedented medium show air broadcasting studio . show asking people whether spider drove assemblyman crazy publicly executed . spider question bul chal meaning mistake hardworking young individual became ear cleaner precious memory hold concerning sister . order take poll execution story . sorry became spider gradually revealed,['Drama'],"['Comedy', 'Fantasy']"
3268,nohara family cruise heading towards tropical island suddenly ship invaded large group monkey . simian capture adult take nearby isle leaving child behind . shin chan friend find save grown ups,"['Adventure', 'Comedy']",[]
3269,locomotive called rainbow stone train run electricity energy source called rainbow stone . inside train split extremely high class evening carriage average afternoon carriage finally cheap cramped noisy morning carriage . employed crew member morning toky towy struggle daily side strict superior,"['Adventure', 'Comedy', 'Fantasy']",[]
3270,reiji hakuba genetic condition make girl crazy . called ubermale gene whoever appears like hottest guy ever girl meet . may sound like dream come true much something love become nightmare . thing really get complicated non human girl start chasing around . specifically cupid princess divine realm,"['Comedy', 'Romance', 'Shounen', 'Supernatural']","['Comedy', 'Romance']"
3271,angie british doctor flew sicily best friend wedding meet destined love . bernardo half brother groom son great family sicily . instantly fell love thoughtful man spent wonderful moment exchanging kiss . however love quickly turned moment bernardo found angie upper class . going beg marry . living fool paradise,['Romance'],['Romance']
3272,ranmaru young cop dark past . one survivor mindless slaughter apartment block join special unit called tokko avenge parent . first case already ghastly murder scene turn one terror inhuman killer start massacre police . saved last minute secret unit named tokko wield sword instead gun ranmaru mind filled question determined find answer matter take . monster recognize,"['Action', 'Supernatural']",['Action']
3273,dating sim master keima katsuragi want nothing immerse num world chasing digital girlfriend . called capturing god answer mysterious email unknown sender keima find chasing real life lady attempt help peppy demon elsie lute irma capture lost soul escaped depth hell . lest explosive collar around neck detonate keima must convince various girl fall love order scare soul hiding heart,"['Comedy', 'Romance', 'Shounen', 'Supernatural']","['Comedy', 'Romance']"
3274,simon prince kindom ainz lost father entire family name due betrayal trusted aide taken knight adopted son . however one fateful day knight entire family annihilated sister became missing . order find sister simon path vengeance,"['Action', 'Adventure', 'Fantasy']","['Action', 'Drama', 'Fantasy', 'Romance']"
3275,deep beneath surface earth evil race studying origin man seek conquer populate world . led prince garuda mother number vicious monster fiend quick attack little hope remains humanity except professor nanbara creation super electromagnetic robot combattler . massive piece machinery made five piece piloted five young men woman represents earth chance survival invader . combattler . protect world,"['Action', 'Sci Fi']","['Action', 'Sci Fi']"
3276,shimada asami always told following prescribed path . though love playing piano regular college instead conservatory manner shimada action always fall within people expectation without ever kicking fuss . however childhood friend reveals intention shimada becomes close female worker life begin change,"['Drama', 'Romance']",[]
3277,maeda hachibei unlike guy lust gorgeous girl . pervert lust discrete part instead . move tokyo attend school find living dormitory five girl posse one ideal physical feature desire gorgeous blue eye bullet train breast deep dulcet voice straight anime esque leg waistline shaped like fine japanese pottery . manage keep wit surrounded woman,"['Comedy', 'Romance', 'Shounen']","['Comedy', 'Romance', 'School Life']"
3278,santa drummer climb left band finding girlfriend arm friend . along yuki lead guitarist start band called lucifer fallen angel set find new band mate . recruitment easy however search find vocalist duo run across promising bass guitarist local hotel piano player singer wowing patron daily . little time spare two round talent desire sakuya let anti social personality hold newfound band back,"['Drama', 'Shoujo']","['Comedy', 'Drama']"
3279,film set num num installment akira toriyama original manga . specifically set lost decade story time end battle majin buu . kuririn piccolo vegeta familar character appear film . film spinoff story official history dragon ball,"['Action', 'Adventure', 'Shounen']","['Action', 'Adventure', 'Shounen']"
3280,crazy manga minako young beautiful woman living alone cat moeko . ahegao . also ahegao,['Comedy'],['Comedy']
3281,yuri raised lower quarter zaphias . joined imperial knight flynn yuri childhood best friend quit disappointed imperial knight corruption . life way want solving people trouble lower quarter one day yuri encounter mysterious girl named estelle . upon discovering want meet flynn yuri decides accompany . yuri know yet strange encounter soon tangle many people fate,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shounen']","['Drama', 'Fantasy', 'Romance']"
3282,elli young girl posse strange ability manipulate particle unfortunate case amnesia . accidentally killing professor middle experiment elli fled mexico lived care old lady many year past finally caught price head men trying capture dead alive . meet bounty hunter nadie befriends help escape together decide travel south winay marka land eternity find clue elli past . origin elli power project leviathan,"['Action', 'Adventure']","['Action', 'Adventure']"
3283,interested leg right . new coach track field club hayashida sexually harasses imai every day saying leg best . imai always responds glare problem imai hears hayashida past career track field become interested,['Yaoi'],"['School Life', 'Yaoi']"
3284,story revolves around mysterious place called angel island resides somewhere ocean sea . living angel island specie merpeople live sea land . form human breath water well land . luna princess specie mermaid living angel island exiled breaking rule . punishment placed inside sea shell set adrift across sea . meanwhile eiji kusahara son wealthy japanese family meet soleiu luna older sister try discover mystery behind angel island,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shoujo']",['Fantasy']
3285,num million dollar ransom replaced pile ditz underwear . case mistaken identity result kidnapping would target tasked handing ransom . one thing lead another everything turn topsy turvyin bizarre kidnapping story,"['Action', 'Romance', 'School Life', 'Shounen']",['Comedy']
3286,sword magic rule continent kuna ahn . also residing feared evil dragon daganzord unstoppable force leaf nothing scorched land destruction wherever . hiiro parent bairo kismitete joined sorcerer magic ritual ten year ago attempt seal daganzord failed someone interfered . rescued giruu young hiiro set learn swordsmanship could avenge parent,"['Action', 'Adventure', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
3287,short manga girl live wacky grandfather . grandfather inventor strange item like try minori . many escapade ensue minori learns cope situation day day,['Comedy'],['Comedy']
3288,tamiko kinekuni son inumaru live apartment japan live relatively slow quiet life one day beautiful girl named maroko show door step . proclaims future traveled past visit distant relative inumaru grandfather . follows wildly philosophical intellectual journey tamiko storm house refusing believe whim new stranger kinekuni inumaru invite home . spandex clad time policeman maroko ethical dilemma time travel every turn yomota try best remain family,['Sci Fi'],['Comedy']
3289,nanocore science fiction chinese cartoon num . stage story established fictional planet birthigin . young planet humanity never stop longing bright future despite reason fear . revolution evolution humanity keep challenging creator eventually induces contraction intensified . people choose wake struggle ideal . end peace anger sweep whole planet resulting outbreak crisis known purple fog . time human facing odds survival plan led elite keep frustrating nanocore involving . brings plan birth . existence elite think lead development human weapon however break shackle fate arrives land faith longer exists . learns,[],['Action']
3290,satou yuu num year old boy despite intelligent deprived person . abused violently father beaten debt collector regularly due father body filled scar . one day transported different world got needed strike back harm loved one,"['Action', 'Adventure', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
3291,taking nap mirai thirsty gekkou refuse buy drink . notice strange looking potion table chug despite yuuichi previously telling touch . potion cause person consumed swap soul thus switching body anyone come contact . main cast spend day inadvertently swapping body due mirai carelessness,"['Comedy', 'Fantasy', 'School Life', 'Supernatural']","['Comedy', 'Supernatural']"
3292,midori want set study overseas . unfortunately crafty cousin math teacher hanabusa lecture day night decision spazzy best friend kanoh freaking everything . order balance equation heart midori going stay truly focused . factor unexpected variable first love,"['Drama', 'Romance', 'School Life']","['Drama', 'Romance', 'School Life', 'Shoujo']"
3293,chen beiming young talented hunter heavenly alliance got betrayed murdered five lord . get resurrected past memory intact swears get revenge betrayed . help battle sprite ascends road become strongest,"['Action', 'Adventure', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
3294,minor incident sakae okuma prop manager learns suzu igarashi popular actor fancy guy . since agency afraid truth getting order sakae suzu boyfriend . start going suzu turn selfish egocentric call sakae whenever feel like suck delicious look face . however let sakae touch . kind secret hiding,['Yaoi'],['Yaoi']
3295,beauty school student amateur model nanami yuuta huge fan mysterious top male model cou . nanami think nothing girl daze going photo shoot one day shocked see cou . moreover selected shoot partner risque theme want sleep cou two wind entangled bed . want keep secret,['Yaoi'],['Romance']
3296,kawamura kazuya dreamt pilot young . thus heard aviation school five hour stayed kawamura enrolled without giving much thought . placed room two room mate . one itou dropped stand tough life . left kawamura yoshitake tall quiet non responsive guy,"['Drama', 'Romance', 'School Life', 'Yaoi']","['Drama', 'Yaoi']"
3297,contest win right salvage perform show sea lorelei rick aller rescue rosa second rosa mercenary crew turn . mobile suit damaged small mobile armor damaged well hide inside sunken submarine resting ocean floor since num space war . investigating ship discover black num gundam decide use mobile suit escape . open cockpit discover pilot mobile suit still inside state suspended animation . awakening make escape ship defeat mercenary turned rosa,"['Action', 'Drama', 'Sci Fi', 'Shounen']",['Action']
3298,long ago mother killed father hurt also may reason izumi takuto soccer player school act cold people . want trust anyone give love others went live adopted another family . one may think would forget murdering incident life encountered someone street one dull rainy day everything changed . drunk happened famous idol popstar named koji nanjo . ever since encounter street rather izumi house koji taken interest izumi interest later became deeper feeling may known desperate love,"['Drama', 'Romance', 'Shoujo', 'Yaoi']","['Drama', 'Romance', 'Yaoi']"
3299,irritated gong explodes anger everyday cry shou comforted everyday . little kid tang miao wuwuwu ming stop cry tang miao robbed candy ming cry . annoying . cry fisting little hand together . damn . stole tang shui shui candy . older class reunion party put wit end . ming cry . tang miao like cruel . life accompany one person promise grow young old,"['Romance', 'School Life', 'Yaoi']","['Drama', 'Romance', 'School Life']"
3300,kasukabe popular lady man almost anything adequately . take interest sugiyama track team spends every hour running school ground . eventually kasukabe start fantasize sugiyama . although would like get know kasukabe find way talk . one day chance find festival committee . hiko yamanaka debut manga collection frustrating love story featuring boy high school,"['Romance', 'School Life', 'Yaoi']","['Romance', 'School Life']"
3301,although already third year high school student rikka takanashi remains chuunibyou disease cause people fantasize surroundings . relationship yuuta togashi also gone unchanged past six month entrance exam right around corner strive enroll college . however tooka rikka elder sister decides take rikka italy found stable job . unforeseen turn event cause commotion couple neither want separated . desperate idea seek assistance friend brief conversation come plan elope . chuunibyou demo koi shitai . movie,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
3302,suspension student council president toyotomi hideyoshi created power vacuum basara academy . date masamune sanada yukimura find vying top spot . one eye prize,"['Comedy', 'School Life']","['Drama', 'Romance', 'School Life']"
3303,chiyoko kurotori num grader love occult . one day try divine friend cupid thanks stuffy nose summons witch named gyubid instead . day gyyubid becomes chiyoko magic instructor . must learn balance grueling demand training normal school life,['Comedy'],"['Comedy', 'School Life']"
3304,kippei yuuki num ranked player mmorpg room ego prove . real life boring rather protagonist video game . soon kippei skill put line group others awaken prison cell . monster nearby environment seems eerily similar room . get survive,['Supernatural'],"['Action', 'Fantasy', 'Sci Fi']"
3305,romance incubus aide lizard gray ringmarc alice . capable assassin sensible mature adult . alice think child beside incompatible despite attraction,"['Action', 'Comedy', 'Fantasy', 'Romance']","['Fantasy', 'Romance']"
3306,four brother corsarino mafia family oldest son alan second son bellini third son chris fourth son dino . brother respond call grandfather family gather family home . arrive sibling learn grandfather death . say marika grandfather choose successor receive inheritance,"['Action', 'Drama', 'Shounen']","['Drama', 'Romance', 'Shoujo']"
3307,matsukoma male part time late night convenience store worker training new part time worker named tomoharu nii nicknamed nietzsche sensei continuously baffle customer worker odd way . tomoharu university student school buddhism department angry customer scream customer god . tomoharu simply reply god dead,['Comedy'],[]
3308,num year old attracted hagane accepted house son servant . duty reason hagane listens say . understand feel invisible chain bind,"['Drama', 'Romance', 'Shoujo']",['Yaoi']
3309,marin sister urin live sea . one day find ring fallen sea . get sea meet girl kanon owner ring . kanon tell want ring anymore given boyfriend broke throw forest . marin think kanon still love look ring sister . urin accidentally break seal near shrine,['Adventure'],"['Fantasy', 'Romance', 'Shoujo']"
3310,tragic death high school sweetheart mikami tomoya . dating scarce feeling buried . tomoya chance date someone new . three choice fact . memory explores one possible match episode ovum,"['Romance', 'School Life']","['Drama', 'Romance']"
3311,ashiya spent first seven day high school stuck infirmary youkai attaching . end asking owner small tea room called mononokean help . tale involving morose owner mononokean guiding youkai happened wander world next world,"['Comedy', 'Shounen', 'Supernatural']","['Comedy', 'Fantasy', 'Supernatural']"
3312,story set slightly future revolves around aya aachan okamura woman working two year begun living job opportunity . aachan mother working overseas doctor aachan father living alone family longtime pet cat mii san . one night aachan return long day work rest bed reminiscence time family together . remembers sadness felt mom went overseas solace felt father brought home mii san give comfort . receives phone call,['Drama'],[]
3313,eric hard life . age num village overrun monster killed friend family . soon became soldier failed save life woman loved . end died battlefield surrounded body protect . eric wake find baby body . realizing reincarnated quickly wonder going get another shocker man woman raising fact previous life parent . right eric reincarnated . alternate world skill tree memory sent back moment popped mother . armed knowledge past self eric vow save everyone universe pushed reset button,"['Action', 'Adventure', 'Drama', 'Fantasy']","['Action', 'Adventure', 'Fantasy']"
3314,uncommon fortune teller grand one rule dene big country . tia assassin sent assassinate . already lost live failed mission assassin tia saved riis head grand guard . gradually tia start regain live however,"['Fantasy', 'Romance', 'Shoujo', 'Supernatural']",['Action']
3315,devastating meteor struck earth earth guardian angel lyu tortured guilt killed . demon love lyu determined find . found lyu reincarnation human xiao tian,"['Drama', 'Fantasy', 'Romance']","['Fantasy', 'Romance']"
3316,shuto katsuragi superhero otaku . problem short always getting teased height especially try emulate favorite superhero . make matter worse shuto suddenly get abducted tricked participating rather sketchy super villainous experiment . shrimp dream come true way never expected,"['Action', 'Comedy', 'Romance', 'School Life', 'Sci Fi', 'Shounen']",['Comedy']
3317,regular girl become superstar celebrity . kanon ordinary fourth grader love sing anything else . magical fairy princess named alto meet kanon decides help start singing career journey fame take,"['Comedy', 'Fantasy', 'Shoujo']",['Fantasy']
3318,world first vrmmo blade online service begun around num thousand player started play . awaits player death game impossible logout . though hikikomori youth akatsuki one player set conquer death game deserted companion using failure weapon . furthermore transferred area high level monster dominate due bug,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci Fi']","['Action', 'Adventure', 'Fantasy', 'Sci Fi']"
